For each of the original names, this files finds
the most similiar counterpart in the new names dataset using the LCS algorithm,
a sequence similarity algorithm, and
finding any new names such that the new name is a subset of the original name or
the original name is a subset of the new name.Original Name: New Name (LCS), New Name (Sequence Similarity), [Subset Names]
Pearlean: Carsiean, Carsiean, []
Jeniah: Cenisha, Cenisha, []
Anaisa: Kanisa, Kanisa, []
Jakia: Makenia, Lakisa, []
Dorma: Domelinea, Somja, []
Felicita: Anielina, Licria, []
Troi: Kathari, Hatrie, []
Fadumo: Nadoey, Nadoey, []
Ruchel: Narely, Narely, []
Elektra: Natletta, Reelea, []
Sabina: Marianua, Lakina, []
Adrielle: Carielle, Carielle, []
Oletha: Natletta, Natletta, []
Blimy: Jaclilyn, Jaclilyn, []
Sneha: Anielina, Vosha, []
Haylei: Laylee, Laylee, []
Melania: Zamelia, Alania, []
Kayleen: Laylee, Laylee, []
Jacquelene: Macelen, Macelen, []
Keaton: Caroon, Caroon, []
Hali: Lalira, Lalira, []
Margarete: Marianette, Marianette, []
Verdie: Sharite, Jarie, []
Jolene: Koliee, Koliee, []
Zamaria: Mariarita, Taria, []
Katie: Hatrie, Hatrie, []
Freda: Zenda, Zenda, []
Kaelyn: Karelynn, Karelynn, []
Jatziry: Lalira, Maray, []
Chela: Sherrila, Sherrila, []
Jamyah: Samah, Samah, []
Tonja: Sonisha, Somja, []
Avah: Samah, Samah, []
Eleyna: Anielina, Keyna, []
Nneka: Anielina, Amniea, []
Milena: Anielina, Lailen, []
Djuana: Marianua, Hrana, []
Charlise: Sharite, Sharite, []
Jameshia: Marresha, Zamelia, []
Yolanda: Alanda, Alanda, []
Lark: Alariah, Alariah, []
Nichole: Canilee, Canilee, []
Jordana: Marianua, Hrana, []
Lili: Alielic, Alielic, []
Judi: Guida, Guida, []
Saria: Lasharia, Taria, []
Tanisha: Sanisha, Sanisha, []
Lorina: Marianua, Ririna, []
Leylani: Cleoli, Cleoli, []
Israel: Risela, Risela, []
Aeris: Kareria, Leris, []
Isabelle: Carlelle, Jamelle, []
Avamarie: Dilanarie, Jarie, []
Opal: Cleoli, Vosha, []
Fabiola: Karila, Karila, []
Porfiria: Mariarita, Ririna, []
Nefertiti: Aneeli, Aneeli, []
Ximenna: Anielina, Lima, []
Akia: Makenia, Lakisa, []
Courtlyn: Karelynn, Karelynn, []
Alean: Natletta, Lailen, []
Lexia: Alexandel, Blexa, []
Blasa: Kanisa, Kanisa, []
Evangelina: Anielina, Anielina, []
Lurline: Ellaline, Ellaline, []
Shera: Lasharia, Lasharia, []
Jerika: Kareria, Deria, []
Karson: Caroon, Caroon, []
Malea: Natletta, Laleya, []
Nakisha: Sonisha, Lakisa, []
Antonette: Marianette, Marianette, []
Shena: Mariahena, Zenda, []
Brionna: Larianna, Larianna, []
Azaria: Mariarita, Taria, []
Samia: Zamelia, Camia, []
Eldana: Anielina, Alania, []
Munira: Tanira, Tanira, []
Berenice: Marrice, Delene, []
Blonnie: Dilanarie, Aliea, []
Prisma: Lerisa, Lerisa, []
Autum: Marianua, Samah, []
Tykia: Kathnia, Lakisa, []
Myeisha: Cenisha, Cenisha, []
Kalila: Lalira, Lalira, []
Cache: Marrice, Kacke, []
Francene: Marianee, Marianee, []
Kimberlyn: Anielina, Nenlynn, []
Jalani: Daranina, Makani, []
Klaire: Ellaline, Alai, []
Jocelyne: Domelinea, Kacelynn, []
Tarra: Marresha, Marra, []
Divinity: Sianiyah, Sianiyah, []
Dalila: Lalira, Lalira, []
Talayah: Alariah, Laleya, []
Tram: Marianua, Samah, []
Kiarra: Marresha, Marra, []
Sharday: Lasharia, Maray, []
Omar: Domelinea, Somja, []
Jazzlyn: Karelynn, Karelynn, []
Georgeanne: Karelynn, Korden, []
Annaliese: Canilee, Canilee, []
Laurine: Ellaline, Ellaline, []
Nou: Marianua, Rianua, []
Lyra: Lalira, Lalira, []
Everley: Reelea, Reelea, []
Aimee: Canilee, Canilee, []
Ella: Lellah, Lellah, [, Lellah]
Chana: Sharnnna, Phanisa, []
Dajia: Marianua, Taria, []
Zophia: Vosha, Vosha, []
Allysa: Jaclilyn, Laleya, []
Banessa: Janesta, Janesta, []
Samarah: Sanarah, Sanarah, []
Aleeyah: Laleya, Laleya, []
Jourdan: Korden, Korden, []
Courteney: Korden, Korden, []
Siobhan: Carsiean, Carsiean, []
Beatrix: Kathari, Hatrie, []
Keilani: Dilanarie, Dilanarie, []
Itzayana: Sayana, Sayana, []
Jenine: Anieline, Delinee, []
Freeda: Zenda, Zenda, []
Lesli: Cleoli, Cleoli, []
Seanna: Daranina, Layanna, []
Cicely: Jaclilyn, Jaclilyn, []
Elliette: Delinee, Delinee, []
Ellah: Lellah, Lellah, [, Lellah]
Makalah: Shakiyah, Sanarah, []
Reegan: Carsiean, Argana, []
Siri: Ririna, Ririna, []
Mabelle: Carlelle, Jamelle, []
Lindley: Ellaline, Delinee, []
Daina: Marianua, Lakina, []
Liesel: Koliee, Koliee, []
Yasmina: Marianua, Camia, []
Shona: Marresha, Vosha, []
Charlette: Sharetta, Sharetta, []
Allie: Carlelle, Carlli, []
Nimrat: Tanira, Tanira, []
Joellyn: Karelynn, Nenlynn, []
Lecia: Cleoli, Aliea, []
Emani: Canilee, Santi, []
Lynlee: Canilee, Laylee, []
Melva: Zamelia, Zamelia, []
Rhylee: Carlelle, Laylee, []
Josephine: Domelinea, Domelinea, []
Katilyn: Jaclilyn, Jaclilyn, []
Keosha: Marresha, Vosha, []
Jayah: Sianiyah, Sianiyah, []
Sherill: Sherrila, Sherrila, []
Daniella: Anielina, Hanell, []
Samira: Lalira, Camia, []
Jenelle: Nardeelle, Merelle, []
Ashly: Narely, Araly, []
Shanita: Phanisa, Phanisa, []
Darling: Marianua, Marali, []
Abigale: Marialeen, Marialee, []
Brionne: Marianee, Darinn, []
Severa: Karera, Deria, []
Ashanta: Lasharia, Larhana, []
Irena: Anielina, Ririna, []
Floy: Cleoli, Araly, []
Yanet: Marianette, Janesta, []
Gertha: Kamerha, Kamerha, []
Chaka: Shakiyah, Naka, []
Belinda: Anielina, Zenda, []
Marta: Karretta, Martiea, []
Alyx: Narely, Araly, []
Jolanda: Alanda, Alanda, []
Latoria: Alariah, Alariah, []
Roseline: Domelinea, Domelinea, []
Ahlam: Lalira, Lalira, []
Katryna: Marianua, Sayana, []
Camry: Narely, Maray, []
Skyler: Rayler, Rayler, []
Kawehi: Kathari, Kameli, []
Zamaya: Kameya, Kameya, []
Rise: Sharite, Jarie, []
Aphrodite: Sharite, Sharite, []
Mykenzie: Domelinea, Amniea, []
Tirzah: Lalira, Lalira, []
Jaelin: Lateline, Lateline, []
Cristi: Marissia, Marissia, []
Baleigh: Cleoli, Cleoli, []
Sol: Cleoli, Koley, []
Britnee: Marianee, Marianee, []
Luca: Guida, Auha, []
Madelaine: Lateline, Lateline, []
Caldonia: Lalira, Lalira, []
Dinah: Sianiyah, Sianiyah, []
Rosiland: Carsiean, Carsiean, []
Mikela: Anielina, Aliela, []
Kirstie: Carsiean, Martiea, []
Mark: Markeste, Lima, []
Frieda: Carsiean, Dariea, []
Gwyneth: Marianette, Anbert, []
Argie: Sharite, Jarie, []
Isadora: Mariarita, Maray, []
Shruti: Lasharia, Lasharia, []
Chole: Koliee, Koley, []
Angelica: Anielina, Zamelia, []
Shavonda: Alanda, Alanda, []
Nataley: Martlee, Laleya, []
Arturo: Marianua, Karer, []
Phillip: Cleoli, Kille, []
Lilia: Anielina, Aliela, []
Mitsue: Sharite, Samita, []
Anyae: Sianiyah, Shaneya, []
Camden: Jamesyn, Jamesyn, []
Carley: Narely, Narely, []
Bronwyn: Karelynn, Caroon, []
Hassie: Sharite, Sharite, []
Clarity: Sharite, Sharite, []
Jovi: Cleoli, Cleoli, []
Candida: Kanisa, Kanisa, []
Aliana: Marianua, Aralina, []
Melannie: Betlande, Betlande, []
Mieko: Sinmie, Sinmie, []
Oretha: Marresha, Korette, []
Dawnmarie: Dilanarie, Dilanarie, []
Jazmine: Ellaline, Davinne, []
Zabrina: Marianua, Marianua, []
Soledad: Domelinea, Zenda, []
Mossie: Koliee, Koliee, []
Aanvi: Daranina, Makani, []
Talyn: Karelynn, Karelynn, []
Aislin: Anielina, Lailen, []
Chaney: Shaneya, Shaneya, []
Leotha: Natletta, Natletta, []
Latrese: Markeste, Markeste, []
Samyah: Samah, Samah, []
Christina: Marissia, Marissia, []
Anamaria: Anaria, Anaria, []
Emmy: Narely, Koley, []
Pascale: Macelen, Macelen, []
Erandi: Daranina, Daranina, []
Tori: Kathari, Hatrie, []
Alinna: Aralina, Aralina, []
Gaetana: Marianua, Sayana, []
Hindy: Kathnyn, Kathnyn, []
Carrol: Narely, Karer, []
Nabila: Anielina, Karila, []
Enedelia: Anielina, Aneeli, []
Salma: Lalira, Samah, []
Hazeline: Lateline, Lateline, []
Jocelynne: Kacelynn, Kacelynn, []
Adline: Ellaline, Ladie, []
Ronnette: Marianette, Korette, []
Allysson: Jaclilyn, Jaclilyn, []
Andrew: Betlande, Betlande, []
Erna: Rerena, Rerena, []
Winona: Larianna, Larianna, []
Emilie: Anieline, Delinee, []
Cecily: Jaclilyn, Jaclilyn, []
Sanjuanita: Daranina, Anania, []
Halley: Carlelle, Laleya, []
Shevon: Carsiean, Sharnen, []
Gracelyn: Kacelynn, Kacelynn, []
Jamara: Ranara, Ranara, []
Zaynab: Sayana, Sayana, []
Dennis: Cenisha, Cenisha, []
Lynnda: Karelynn, Alanda, []
Ena: Zenda, Zenda, [, Algena, Mariahena, Rerena]
Naomie: Sinmie, Sinmie, []
Joannie: Canilee, Shanni, []
Susanna: Daranina, Layanna, []
Galia: Lalira, Lalira, []
Gerda: Zenda, Zenda, []
Tamesha: Marresha, Laiesha, []
Phaedra: Sharnnna, Karera, []
Lizbet: Aliea, Aliea, []
Maven: Karelynn, Saman, []
Tracie: Hatrie, Hatrie, []
Amira: Lalira, Camia, []
Rian: Marianua, Marianua, [, Marianua, Marianee, Marianie, Marianette, Larianna, Karianna]
Tiffeny: Anielina, Hatrie, []
Princesa: Marianua, Ririna, []
Nicky: Sianiyah, Ranika, []
Teddi: Lateline, Lateline, []
Stormie: Hatrie, Hatrie, []
Toba: Kathari, Vosha, []
Khadejah: Sharetta, Shaneya, []
Jailyn: Jaclilyn, Jaclilyn, []
Lien: Anielina, Aliea, []
Bernadette: Marianette, Marianette, []
Tionne: Davinne, Davinne, []
Lamar: Dilanarie, Samah, []
Rayne: Marianee, Marianee, []
Sujey: Narely, Koley, []
Gisella: Risela, Risela, []
Korie: Sharite, Jarie, []
Metzli: Zamelia, Kameli, []
Reba: Marresha, Karera, []
Schuyler: Rayler, Rayler, []
Jamela: Zamelia, Zamelia, []
Jerline: Anieline, Delinee, []
May: Narely, Lima, []
Scout: Korette, Korette, []
Jessyca: Marresha, Lesla, []
Royal: Marali, Araly, []
Belle: Carlelle, Merelle, []
Emilee: Canilee, Delene, []
Genna: Algena, Algena, []
Landry: Alanda, Alanda, []
Jakyra: Shakiyah, Naka, []
Armella: Zamelia, Zamelia, []
Lilyanna: Dilanarie, Layanna, []
Julia: Guida, Guida, []
Yatziri: Kathari, Hatrie, []
Steven: Ateleen, Ateleen, []
Johnae: Sharite, Vosha, []
Anicia: Anielina, Kanisa, []
Stacy: Jaclilyn, Janesta, []
Elianny: Anielina, Zamelia, []
Airiana: Marianua, Marianua, []
Habiba: Phanisa, Sharia, []
Audriana: Marianua, Marianua, []
Desirea: Carsiean, Rerena, []
Maybell: Carlelle, Hanell, []
Amyri: Marianua, Jarie, []
Madysen: Carsiean, Layreen, []
Addalyn: Karelynn, Karelynn, []
Solana: Alanda, Alanda, []
Deisi: Cenisha, Leris, []
Aysia: Carsiean, Carsiean, []
Kacey: Kacelynn, Kacelynn, []
Zoie: Koliee, Koliee, []
Hessie: Sharite, Sharei, []
Valeria: Kareria, Kareria, []
Loria: Alariah, Alariah, []
Tammy: Kameya, Kameya, []
Temeka: Kameya, Kameya, []
Roger: Karer, Karer, []
Makaila: Karila, Karila, []
Chesney: Shaneya, Shaneya, []
Carlotta: Karretta, Karretta, []
Kacy: Jaclilyn, Jaclilyn, []
Melissa: Zamelia, Zamelia, []
Carline: Ellaline, Larilie, []
Kamilla: Zamelia, Camia, []
Jocelyn: Kacelynn, Kacelynn, []
Lorry: Cleoli, Karer, []
Marian: Marianua, Taria, []
Jlynn: Karelynn, Nenlynn, []
Anahi: Sianiyah, Sanarah, []
Sianna: Larianna, Larianna, []
Anaiya: Sianiyah, Sianiyah, []
Jayden: Layreen, Layreen, []
Muriel: Dariel, Dariel, []
Shasta: Phanisa, Phanisa, []
Averee: Carlelle, Barlee, []
Britt: Marianette, Anbert, []
Bunny: Shannay, Shannay, []
Refugio: Kareria, Sharei, []
Tiani: Marianie, Marianie, []
Mason: Caroon, Saman, []
Marvella: Carlelle, Aariela, []
My: Kameya, Kameya, []
Eustolia: Cleoli, Lesla, []
Sherree: Sherrila, Merelle, []
Keilah: Lellah, Lellah, []
Kailana: Marianua, Marianua, []
Alda: Lalira, Lalira, []
Tierra: Lerria, Lerria, []
Natacha: Kathari, Kathah, []
Heavenlee: Canilee, Canilee, []
Tinesha: Laiesha, Laiesha, []
Myriah: Alariah, Alariah, []
Melissia: Zamelia, Zamelia, []
Kayli: Lalira, Lalira, []
Yasmeen: Carsiean, Layreen, []
Amiee: Canilee, Canilee, []
Latorya: Alariah, Alariah, []
Kirsti: Carsiean, Ririna, []
Jakayla: Shakiyah, Naka, []
Lilliann: Ellaline, Aliela, []
Lania: Alania, Alania, [, Alania]
Dineen: Marianee, Delinee, []
Lovie: Cleoli, Aliea, []
Beatriz: Kathari, Hatrie, []
Xochilt: Sharite, Sharite, []
Yoshiko: Vosha, Vosha, []
Luetta: Natletta, Natletta, []
Elease: Betlande, Reelea, []
Lanita: Alania, Alania, []
Janel: Hanell, Hanell, []
Ameria: Zamelia, Zamelia, []
Valerie: Sharite, Jarie, []
Liza: Lalira, Aliea, []
Janya: Sianiyah, Shaneya, []
Javier: Davinne, Davinne, []
Yudith: Guida, Auha, []
Menucha: Cenisha, Cenisha, []
Blossom: Cleoli, Vosha, []
Bethzaida: Kathari, Sharia, []
Hilma: Sherrila, Lima, []
Bentleigh: Cenisha, Cenisha, []
Journie: Marianie, Marianie, []
Jasmina: Marianua, Camia, []
Shamica: Lasharia, Lasharia, []
Amia: Zamelia, Camia, [, Camia]
Amberly: Narely, Narely, []
Toshiba: Vosha, Vosha, []
Jersey: Narely, Leris, []
Nishka: Sonisha, Sonisha, []
Nessa: Janesta, Janesta, []
Toniann: Sonisha, Sonisha, []
Kierra: Lerria, Lerria, []
Myeshia: Marresha, Zamelia, []
Anthony: Kathnyn, Kathnyn, []
Shelvie: Anieline, Delinee, []
Laurice: Marrice, Marrice, []
Essence: Delene, Delene, []
Kory: Narely, Maray, []
Journei: Doneli, Doneli, []
Darien: Carsiean, Jarie, []
Lizzette: Marianette, Koliee, []
Kaili: Larilie, Larilie, []
Tashika: Lasharia, Lasharia, []
Mirtha: Samita, Samita, []
Ariyah: Alariah, Alariah, []
Addie: Ladie, Ladie, []
Kenlee: Canilee, Canilee, []
Tristin: Carsiean, Katrin, []
Keyara: Marianua, Maray, []
Tatiana: Marianua, Marianua, []
Inis: Kanisa, Kanisa, []
Maisy: Kanisa, Kanisa, []
Delores: Nardeelle, Nardeelle, []
Letisia: Cenisha, Lerisa, []
Janney: Davinne, Kaney, []
Diya: Sianiyah, Lima, []
Noelia: Anielina, Anielina, []
Suraya: Marianua, Maray, []
Assata: Mariarita, Janesta, []
Aaliya: Lalira, Lalira, []
Megumi: Zamelia, Kameli, []
Taniah: Sianiyah, Sianiyah, []
Layla: Lalira, Kayan, []
Mamie: Sharite, Jarie, []
Addilynn: Karelynn, Karelynn, []
Alyssia: Marissia, Marissia, []
Kayci: Makani, Makani, []
Ryleigh: Cleoli, Cleoli, []
Eleonore: Delene, Delene, []
Jodi: Cleoli, Ladie, []
Gabriela: Aariela, Aariela, []
Emaan: Marianua, Saman, []
Ami: Zamelia, Camia, [, Samita, Samika, Camia, Samisa]
Haruka: Marianua, Sharia, []
Sarayu: Marianua, Maray, []
Amri: Marianua, Jarie, []
Sonja: Sonisha, Somja, []
Jalia: Lalira, Lalira, []
June: Auanee, Auanee, []
Marygrace: Marrice, Marrice, []
Allanah: Marianua, Alanda, []
Deonna: Zenda, Keyna, []
Lluvia: Guida, Guida, []
Jamecia: Zamelia, Zamelia, []
Trenise: Cenisha, Cenisha, []
Caprice: Marrice, Marrice, []
Felice: Anieline, Delinee, []
Deandrea: Betlande, Betlande, []
Philomena: Domelinea, Domelinea, []
Julee: Canilee, Laylee, []
Bertha: Anbert, Anbert, []
Silver: Canilee, Kille, []
Liseth: Sonisha, Aliea, []
Teanna: Daranina, Layanna, []
Inara: Anaria, Anaria, []
Katherine: Lateline, Lateline, []
Perla: Sherrila, Sherrila, []
Jenicka: Cenisha, Ranika, []
Danna: Daranina, Layanna, []
Cameryn: Jamesyn, Jamesyn, []
Lashaun: Marresha, Sanisha, []
Rabecca: Mariahena, Hrana, []
Brynna: Karelynn, Layanna, []
Shanaya: Shaneya, Shaneya, []
Tiyanna: Larianna, Layanna, []
Iasia: Carsiean, Carsiean, []
Jordann: Korden, Korden, []
Alitza: Lalira, Lalira, []
Maisie: Carsiean, Larilie, []
Karol: Narely, Narely, []
Eboney: Koley, Koley, []
Montine: Anieline, Amniea, []
Esty: Markeste, Janesta, []
Alida: Lalira, Lalira, []
Deija: Anielina, Deria, []
Sydnie: Anielina, Ladie, []
Jatziri: Kathari, Hatrie, []
Sedonia: Sonisha, Sonisha, []
Grace: Marrice, Kacke, []
Syniah: Sianiyah, Sianiyah, []
Aryan: Marianua, Kayan, []
Pia: Guida, Lima, []
Oakley: Koley, Koley, []
Makinzie: Marianie, Marianie, []
Braylie: Marali, Marali, []
Thania: Phanisa, Phanisa, []
Marisela: Aariela, Aariela, []
Rose: Carsiean, Carsiean, []
Audrey: Narely, Narely, []
Catrice: Natrice, Natrice, []
Shantoria: Lasharia, Lasharia, []
Valeri: Kareria, Rayler, []
Brooklyn: Karelynn, Caroon, []
Tacara: Ranara, Ranara, []
Kennadi: Makenia, Makenia, []
Joslyn: Karelynn, Koley, []
Abelina: Anielina, Zamelia, []
Yennifer: Anielina, Anani, []
Mariza: Marianua, Taria, []
Vanda: Alanda, Alanda, []
Myrna: Marianua, Hrana, []
Sidney: Ellaline, Kaney, []
Lannie: Dilanarie, Shanni, []
Alli: Carlli, Carlli, []
Ira: Lalira, Lalira, [, Lalira, Talira, Tanira]
Rilee: Larilee, Larilee, [, Larilee]
Haylie: Sharite, Laylee, []
Wyoma: Domelinea, Somja, []
Bennett: Marianette, Marianette, []
Laniah: Alariah, Alania, []
Aracelis: Marali, Marali, []
Vernetta: Karretta, Karretta, []
Makynzie: Canilee, Amniea, []
Cailey: Canilee, Lailen, []
Rosy: Narely, Vosha, []
Shilpa: Lasharia, Lasharia, []
Marguerite: Sharite, Marrie, []
Mahealani: Marali, Marali, []
Pedro: Zenda, Zenda, []
Cydney: Nadoey, Kaney, []
Cherrelle: Merelle, Merelle, []
Latoshia: Kathnia, Kathnia, []
Landree: Betlande, Betlande, []
Audri: Marianua, Jarie, []
Malaya: Laleya, Laleya, []
Enya: Zenda, Zenda, []
Fiorella: Anielina, Aliela, []
Briseida: Marissia, Marissia, []
Mikenna: Anielina, Samika, []
Laquesha: Marresha, Laiesha, []
Renita: Karretta, Rerena, []
Neida: Anielina, Anielina, []
Kathyrn: Kathnyn, Kathnyn, []
Antonietta: Natletta, Natletta, []
Aleksandra: Alanda, Alanda, []
Shalon: Sharoaen, Sharoaen, []
Aralyn: Karelynn, Maray, []
Nicolette: Canilee, Canilee, []
Janyah: Sianiyah, Sianiyah, []
Belynda: Zenda, Zenda, []
Caraline: Marali, Marali, []
Elly: Narely, Narely, []
Deserae: Nardeelle, Lesla, []
Natania: Daranina, Anania, []
Raeanne: Karelynn, Davinne, []
Kasi: Carsiean, Makani, []
Helene: Delene, Delene, []
Laryssa: Marissia, Marissia, []
Beverlyn: Karelynn, Nenlynn, []
Sullivan: Ellaline, Dliva, []
Oona: Caroon, Caroon, []
Amayrani: Daranina, Daranina, []
Harmony: Sharoaen, Sharoaen, []
Verne: Betlande, Delene, []
Darryl: Narely, Karer, []
Halo: Sharoaen, Auha, []
Yulonda: Alanda, Alanda, []
Yukiko: Guida, Guida, []
Lariah: Alariah, Alariah, [, Alariah]
Tanvi: Canilee, Santi, []
Stefany: Carsiean, Eevanay, []
Paxton: Caroon, Caroon, []
Drea: Marresha, Karera, []
Jalayah: Alariah, Laleya, []
Donya: Sonisha, Nadoey, []
Jenette: Marianette, Marianette, []
Aarika: Mariarita, Taria, []
Letha: Natletta, Natletta, []
Brenlee: Canilee, Barlee, []
Leondra: Zenda, Zenda, []
Bayan: Sayana, Kayan, []
Waleska: Kalesza, Kalesza, []
Donette: Korette, Korette, []
Sanjuana: Marianua, Sayana, []
Jesenia: Cenisha, Rerena, []
Lateshia: Marresha, Laiesha, []
Analee: Canilee, Canilee, []
Adelin: Lateline, Lateline, []
Elke: Carlelle, Reelea, []
Breslyn: Karelynn, Karelynn, []
Kamiyah: Sianiyah, Samah, []
Jana: Marianua, Hrana, []
Sora: Lasharia, Lasharia, []
Shadia: Lasharia, Lasharia, []
Ziyah: Sianiyah, Sianiyah, []
Auria: Marianua, Taria, []
Zyasia: Carsiean, Carsiean, []
Desiree: Nardeelle, Delinee, []
Lizzie: Aliea, Aliea, []
Valeska: Kalesza, Kalesza, []
Harpreet: Karretta, Karretta, []
Candace: Alanda, Alanda, []
Liliana: Anielina, Dilanarie, []
Halina: Aralina, Aralina, []
Tuesday: Guida, Guida, []
Lisbeth: Sonisha, Aliea, []
Laylanie: Ellaline, Ellaline, []
Maira: Lalira, Lalira, []
Arelis: Narely, Narely, []
Emorie: Cleoli, Jarie, []
Maryn: Karelynn, Karelynn, []
Vernia: Daranina, Deria, []
Mariaeduarda: Marianua, Marianua, []
Nirvana: Marianua, Hrana, []
Kizzie: Sinmie, Sinmie, []
Kahlani: Kathari, Shanni, []
Keaira: Lalira, Lalira, []
Glendora: Zenda, Zenda, []
Aashi: Lasharia, Lasharia, []
Karizma: Marianua, Taria, []
Deborha: Kamerha, Kamerha, []
Imo: Lima, Lima, []
Arlin: Marianua, Marali, []
Arlet: Carlelle, Barlee, []
Sierra: Carsiean, Lerria, []
Mollie: Ellaline, Koliee, []
Margurite: Sharite, Marrie, []
Corene: Korden, Korden, []
Neva: Anielina, Amniea, []
Ezell: Nardeelle, Merelle, []
Ninel: Anielina, Anieli, []
Brie: Sharite, Jarie, []
Iran: Marianua, Hrana, []
Karoline: Ellaline, Larilie, []
Bryanna: Daranina, Layanna, []
Meghna: Domelinea, Kamerha, []
Marlina: Marianua, Aralina, []
Shekinah: Shakiyah, Shakiyah, []
Meilani: Dilanarie, Dilanarie, []
Kimmarie: Dilanarie, Jarie, []
Aubree: Carlelle, Barlee, []
Tenesha: Cenisha, Cenisha, []
Ocie: Koliee, Koliee, []
Rosia: Carsiean, Carsiean, []
Shakeria: Lasharia, Lasharia, []
Willodean: Kille, Kille, []
Madden: Karelynn, Ladie, []
Candis: Kanisa, Kanisa, []
Shiquita: Mariarita, Lasharia, []
Lashanti: Lasharia, Lasharia, []
Mitchell: Carielle, Jamelle, []
Vibha: Sonisha, Micha, []
Meleah: Domelinea, Lellah, []
Rochelle: Carlelle, Merelle, []
Azaleah: Natletta, Laleya, []
Eudelia: Anielina, Aneeli, []
Kassandra: Lasharia, Lasharia, []
Blenda: Zenda, Zenda, []
Marlo: Narely, Narely, []
Lue: Cleoli, Kille, []
Treva: Marresha, Karera, []
Babette: Marianette, Jattie, []
Mehak: Kamerha, Kamerha, []
Malory: Lalira, Maray, []
Wilhemina: Anielina, Anielina, []
Shaqueena: Sharnnna, Rerena, []
Vayda: Kameya, Kayan, []
Lindsey: Ellaline, Delinee, []
Rena: Mariahena, Rerena, [, Rerena]
Hong: Sharoaen, Sharoaen, []
Daja: Guida, Naka, []
Lyn: Karelynn, Nenlynn, [, Karelynn, Nenlynn, Jaclilyn, Kacelynn]
Janielle: Carielle, Carielle, []
Hang: Shanni, Shanni, []
Candi: Canilee, Santi, []
Shanique: Marhanue, Marhanue, []
Aleasha: Marresha, Laiesha, []
Stefani: Carsiean, Carsiean, []
Kamila: Zamelia, Camia, []
Delcie: Anieline, Delinee, []
Meriah: Zamelia, Deria, []
Saydie: Ladie, Ladie, []
Rebbecca: Marresha, Barlee, []
Jacqui: Jaclilyn, Jaclilyn, []
Tristyn: Katrin, Katrin, []
Sharmaine: Sharite, Sharite, []
Marcile: Carielle, Larile, []
Lita: Lalira, Aliea, []
Devine: Davinne, Davinne, []
Raylee: Laylee, Laylee, []
Sherida: Lasharia, Lasharia, []
Season: Carsiean, Carsiean, []
Clarisse: Dilanarie, Marissia, []
Teodora: Zenda, Zenda, []
Nuvia: Guida, Guida, []
Haily: Jaclilyn, Jaclilyn, []
Mariann: Larianna, Larianna, []
Imogen: Anielina, Korden, []
Brianca: Marianua, Marianua, []
Geena: Algena, Algena, []
Analyssa: Kanisa, Kanisa, []
Jacee: Macelen, Macelen, []
Katiria: Mariarita, Taria, []
Danita: Kanisa, Kanisa, []
Laila: Karila, Karila, []
Regan: Carsiean, Argana, []
Becca: Zenda, Zenda, []
Colleen: Koliee, Koliee, []
Danyale: Canilee, Laylee, []
Sarabeth: Marianette, Marahe, []
Tijuana: Marianua, Sianiyah, []
Vanellope: Carlelle, Hanell, []
Neda: Zenda, Zenda, []
Sadako: Alanda, Alanda, []
Kesha: Marresha, Cenisha, []
Shelley: Carlelle, Merelle, []
Yuri: Auaria, Auaria, []
Audrina: Marianua, Marianua, []
Luba: Guida, Auha, []
Daphne: Marhanue, Marhanue, []
Aylah: Sianiyah, Sianiyah, []
Macy: Jaclilyn, Lima, []
Blair: Lalira, Alai, []
Melynda: Domelinea, Zenda, []
Icie: Marrice, Sinmie, []
Danette: Marianette, Marianette, []
Huda: Guida, Guida, []
Malina: Aralina, Aralina, []
Lorna: Marianua, Hrana, []
Meisha: Cenisha, Cenisha, []
Aidee: Canilee, Jadeel, []
Soleil: Daolelle, Daolelle, []
Kinzie: Sinmie, Sinmie, []
Terry: Lerria, Lerria, []
Honesty: Shaneya, Shaneya, []
Heidy: Sherrila, Sharei, []
Joella: Lellah, Lellah, []
Aretha: Marresha, Marresha, []
Timika: Samika, Samika, []
Jeana: Eevanay, Eevanay, []
Beverley: Reelea, Reelea, []
Keanna: Daranina, Layanna, []
Brittaney: Marianee, Marianee, []
Janee: Canilee, Auanee, []
Mekenzie: Domelinea, Amniea, []
Ariella: Aariela, Aariela, []
Trine: Marianee, Hatrie, []
Cristina: Marissia, Marissia, []
Kellyanne: Karelynn, Nenlynn, []
Mittie: Marianette, Jattie, []
Scarlett: Karretta, Karretta, []
Devina: Anielina, Eevanay, []
Alysha: Marresha, Laleya, []
Lilliam: Anielina, Aliela, []
Geraldean: Marialeen, Marialeen, []
Ashanti: Lasharia, Santi, []
Acelynn: Kacelynn, Kacelynn, [, Kacelynn]
Viva: Dliva, Dliva, []
